konami_id,name,text,pendulum
14757,드래곤메이드 너서리,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우, ""드래곤메이드 너서리""가 아닌, 자신 묘지의 레벨 4 이하의 ""드래곤메이드"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 특수 소환한다. ②: 자신 / 상대의 배틀 페이즈 개시시에 발동할 수 있다. 이 카드를 패로 되돌리고, 자신의 패 / 묘지에서 레벨 7 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14759,드래곤메이드 라도리,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 자신의 덱 위에서 카드를 3장 묘지로 보낸다. ②: 자신 / 상대의 배틀 페이즈 개시시에 발동할 수 있다. 필드의 이 카드를 패로 되돌리고, 자신의 패 / 묘지에서 레벨 7 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
20944,드래곤메이드 라티스,"같은 속성으로 레벨이 다른 ""드래곤메이드"" 몬스터 × 2<br>자신 필드 및 묘지에서 1장씩, 상기의 카드를 제외했을 경우에만 엑스트라 덱에서 특수 소환할 수 있다. 이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 특수 소환했을 경우에 발동할 수 있다. 덱에서 레벨 4 이하의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다. ②: 자신 / 상대의 스탠바이 페이즈에 발동할 수 있다. 자신의 필드 / 제외 상태인 몬스터를 융합 소재로서 덱으로 되돌리고, 드래곤족 융합 몬스터 1장을 융합 소환한다.",
14764,드래곤메이드 루프트,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 패에서 버리고, 필드의 앞면 표시 몬스터 1장을 대상으로 하여 발동할 수 있다. 이 턴에, 서로 그 앞면 표시 몬스터의 필드에서 발동하는 효과를 발동할 수 없다. ②: 자신 필드에 융합 몬스터가 존재하는 한, 이 카드는 효과로는 파괴되지 않는다. ③: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 카드를 패로 되돌리고, 패에서 레벨 3 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14769,드래곤메이드 릴랙제이션,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드의 ""드래곤메이드"" 몬스터 1장을 대상으로 하고, 이하의 효과에서 1개를 선택하여 발동할 수 있다.<br>●대상 몬스터를 패로 되돌리고, 덱에서 ""드래곤메이드 릴랙제이션"" 이외의 ""드래곤메이드"" 카드 1장을 패에 넣는다.<br>●대상 몬스터를 패로 되돌리고, 상대 필드의 마법 / 함정 카드 1장을 패로 되돌린다.",
20943,드래곤메이드 슈테른,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 패에서 버리고 발동할 수 있다. ""드래곤메이드 슈테른"" 이외의 자신의 묘지 / 제외 상태인 ""드래곤메이드"" 몬스터 1장을 특수 소환한다. ②: 이 카드가 몬스터 존에 존재하는 한, 자신 필드의 드래곤족 융합 몬스터는 상대 효과로는 파괴되지 않는다. ③: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 카드를 패로 되돌리고, 패에서 레벨 4 이하의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
15027,드래곤메이드 슈트럴,"""드래곤메이드"" 몬스터 ＋ 레벨 5 이상의 드래곤족 몬스터<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대의 스탠바이 페이즈에 발동할 수 있다. 자신의 패 / 묘지에서 레벨 9 이하의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다. ②: 상대가 마법 / 함정 / 몬스터의 효과를 발동했을 때에 발동할 수 있다. 이하의 효과를 전부 적용한다. ●그 발동을 무효로 하고 파괴한다. ●이 카드를 엑스트라 덱으로 되돌리고, 엑스트라 덱에서 ""드래곤메이드 하스키"" 1장을 특수 소환한다.",
14758,드래곤메이드 에르데,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대 턴에, 이 카드를 패에서 버리고 발동할 수 있다. 패에서 레벨 4 이하의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다. ②: 자신 필드에 융합 몬스터가 존재하는 한, 이 카드는 효과로는 파괴되지 않는다. ③: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 카드를 패로 되돌리고, 패에서 레벨 2 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
15012,드래곤메이드 체임,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""드래곤메이드"" 마법 / 함정 카드 1장을 패에 넣는다. ②: 자신 / 상대의 배틀 페이즈 개시시에 발동할 수 있다. 이 카드를 패로 되돌리고, 자신의 패 / 묘지에서 레벨 7 이상의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14761,드래곤메이드 티루루,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""드래곤메이드 티루루"" 이외의 ""드래곤메이드"" 몬스터 1장을 패에 넣는다. 그 후, 패에서 ""드래곤메이드"" 몬스터 1장을 고르고 묘지로 보낸다. ②: 자신 / 상대의 배틀 페이즈 개시시에 발동할 수 있다. 이 카드를 패로 되돌리고, 자신의 패 / 묘지에서 레벨 8 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14763,드래곤메이드 파루라,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""드래곤메이드 파루라"" 이외의 ""드래곤메이드"" 카드 1장을 묘지로 보낸다. ②: 자신 / 상대의 배틀 페이즈 개시시에 발동할 수 있다. 이 카드를 패로 되돌리고, 자신의 패 / 묘지에서 레벨 8 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14762,드래곤메이드 플란메,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대 턴에, 이 카드를 패에서 버리고, 자신 필드의 ""드래곤메이드"" 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터의 공격력은 턴 종료시까지 2000 올린다. ②: 자신 필드에 융합 몬스터가 존재하는 한, 이 카드는 효과로는 파괴되지 않는다. ③: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 카드를 패로 되돌리고, 패에서 레벨 3 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14765,드래곤메이드 하스키,"""드래곤메이드"" 몬스터 ＋ 드래곤족 몬스터<br>①: 자신 / 상대의 스탠바이 페이즈에, 자신 필드의 다른 ""드래곤메이드"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터보다 레벨이 1개 높거나 1개 낮은 ""드래곤메이드"" 몬스터 1장을 자신의 패 / 묘지에서 수비 표시로 특수 소환한다. ②: 이 카드가 몬스터 존에 존재하는 상태에서, 자신 필드의 앞면 표시 드래곤족 몬스터가 자신의 패로 되돌아갔을 때, 상대 필드의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 파괴한다.",
14760,드래곤메이드 후르스,"이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 패에서 버리고, 자신이나 상대의 묘지의 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터를 덱으로 되돌린다. ②: 자신 필드에 융합 몬스터가 존재하는 한, 이 카드는 효과로는 파괴되지 않는다. ③: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 카드를 패로 되돌리고, 패에서 레벨 2 의 ""드래곤메이드"" 몬스터 1장을 특수 소환한다.",
14767,드래곤메이드의 마중,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드의 몬스터의 공격력 / 수비력은, 자신 필드의 ""드래곤메이드"" 몬스터의 수 × 100 올린다. ②: 자신 필드에 ""드래곤메이드"" 몬스터가 2장 이상 존재할 경우, ""드래곤메이드의 마중"" 이외의 자신 묘지의 ""드래곤메이드"" 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 패에 넣는다. ③: 이 카드가 묘지로 보내졌을 경우에 발동한다. 이 턴 중에, 자신 필드의 ""드래곤메이드"" 몬스터를 상대는 효과의 대상으로 할 수 없다.",
14873,드래곤메이드의 배웅,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 필드의 ""드래곤메이드"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터와는 카드명이 다른 ""드래곤메이드"" 몬스터 1장을 패에서 수비 표시로 특수 소환하고, 대상 몬스터를 주인의 패로 되돌린다. 이 효과로 특수 소환한 몬스터는 다음 턴의 종료시까지, 전투 / 효과로는 파괴되지 않는다.",
14768,드래곤메이드의 전환,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신의 패 / 필드의 몬스터를 융합 소재로 하고, 드래곤족 융합 몬스터 1장을 융합 소환한다. ②: 이 카드가 묘지에 존재할 경우, 자신 필드의 ""드래곤메이드"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 이 카드를 패에 넣고, 그 몬스터를 패로 되돌린다.",
15311,드래곤메이드의 정리정돈,"이 카드명의 ①②의 효과는 1턴에 1번, 어느 쪽이든 1개밖에 사용할 수 없다. ①: 자신 필드의 드래곤족 몬스터 1장과 상대의 필드 / 묘지의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 패로 되돌린다. ②: 묘지의 이 카드를 제외하고 발동할 수 있다. 자신의 패 / 묘지에서 ""드래곤메이드"" 몬스터 1장을 수비 표시로 특수 소환한다. 이 효과로 특수 소환한 몬스터는 엔드 페이즈에 패로 되돌아간다.",
14766,드래곤메이드의 환대,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신의 패 / 묘지에서 ""드래곤메이드"" 몬스터 1장을 수비 표시로 특수 소환한다. 그 후, 이 효과로 특수 소환한 몬스터와는 레벨이 다르고 속성이 같은 ""드래곤메이드"" 몬스터 1장을 덱에서 묘지로 보낼 수 있다.",
17227,드래곤바이트,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 일반 소환에 성공했을 때에 발동할 수 있다. 패에서 레벨 4 이하의 곤충족 몬스터 1장을 특수 소환한다. ②: 자신의 패 / 묘지 및 자신 필드의 앞면 표시 몬스터 중에서, 레벨 4 이하의 곤충족 몬스터 1장을 제외하고, 자신 필드의 앞면 표시 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터의 레벨을 턴 종료시까지, 제외한 몬스터의 레벨만큼만 올린다.",
4810,드래곤을 부르는 피리,"①: 패에서 드래곤족 몬스터를 2장까지 특수 소환한다. 이 효과는 필드에 ""드래곤의 제왕""이 존재할 경우에 발동과 처리를 할 수 있다.",
5003,드래곤을 탄 와이반,"""베이비 드래곤"" ＋ ""와이반 전사""<br>①: 상대 필드의 앞면 표시 몬스터가 땅 / 물 / 화염 속성 몬스터뿐일 경우, 이 카드는 직접 공격할 수 있다.",
5342,드래곤의 구슬,패를 1장 버린다. 앞면 표시의 드래곤족 몬스터 1장을 대상으로 하는 함정 카드의 효과를 무효로 하여 파괴한다.,
16810,드래곤의 독재자,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 패 / 덱에서 ""푸른 눈의 백룡"" 1장을 묘지로 보내고 발동할 수 있다. 이 카드를 패에서 특수 소환한다. ②: 패에서 ""푸른 눈의 백룡"" 1장 또는 그 카드명이 쓰여진 카드 1장을 버리고, 자신 묘지의 ""푸른 눈"" 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터를 특수 소환한다. ③: 자신 필드에 ""푸른 눈"" 몬스터가 존재하는 한, 상대가 자신 몬스터의 공격 대상을 선택할 시기에, 그 공격 대상은 자신이 선택한다.",
10059,드래곤의 마녀,"이 카드가 필드 위에 앞면 표시로 존재하는 한, 자신 필드 위의 드래곤족 몬스터를 상대는 공격 대상으로 선택할 수 없다. 필드 위의 이 카드가 전투 또는 카드의 효과에 의해서 파괴될 경우, 대신에 패에서 드래곤족 몬스터 1장을 묘지로 보낼 수 있다.",
4321,드래곤의 보물,드래곤족만 장착 가능. 장착 몬스터 1장의 공격력과 수비력은 300 포인트 올린다.,
4747,드래곤의 제왕,"①: 이 카드가 몬스터 존에 존재하는 한, 양쪽 플레이어는 필드의 드래곤족 몬스터를 효과의 대상으로 할 수 없다.",
13640,드래곤의 통제자,"①: 이 카드는 몬스터 존에 존재하는 한, 카드명을 ""드래곤의 제왕""으로 취급한다. ②: 이 카드가 일반 소환에 성공했을 때, 패에서 마법 / 함정 카드 1장을 버리고 발동할 수 있다. 덱에서 ""드래곤을 부르는 피리"" ""드래곤 자각의 선율"" ""드래곤 부활의 광주"" 중 어느 1장을 패에 넣는다.",
4335,드래곤족 봉인항아리,"이 카드가 필드 위에 앞면 표시로 존재하는 한, 모든 앞면 표시 드래곤족 몬스터는 앞면 수비 표시가 되며, 표시 형식의 변경을 할 수 없다.",
21216,드래곤즈 마인드,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드에 원래 공격력 또는 원래 수비력이 2500 인 몬스터가 존재하고, 몬스터의 효과 / 마법 / 함정 카드가 발동했을 때에 발동할 수 있다. 그 발동을 무효로 하고 파괴한다. ②: 이 카드가 묘지에 존재할 경우, 2500 LP를 지불하고 발동할 수 있다. 이 카드를 자신 필드에 세트한다. 이 효과로 세트한 이 카드는 필드에서 벗어났을 경우에 제외된다.",
12177,드래곤즈 바인드,"자신 필드의 공격력 / 수비력이 2500 이하의 드래곤족 몬스터 1장을 대상으로 하고 이 카드를 발동할 수 있다. ①: 이 카드가 마법 & 함정 존에 존재하는 한, 서로 대상 몬스터의 원래 공격력 이하의 몬스터를 특수 소환할 수 없다. ②: 대상 몬스터가 필드에서 벗어났을 때에 이 카드는 파괴된다.",
21360,드래곤테일 그라멜,"""드래곤테일"" 몬스터 ＋ 패의 몬스터<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신이 ""드래곤테일"" 카드의 효과를 발동했을 때, 상대 필드의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다. ②: 이 카드가 묘지에 존재하는 상태에서, 몬스터가 2장 이상 동시에 묘지로 보내졌을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 제외된다.",
21354,드래곤테일 루키아스,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""드래곤테일 루키아스"" 이외의 ""드래곤테일"" 몬스터 1장을 패에 넣는다. ②: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다.",
21358,드래곤테일 무루루,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대의 메인 페이즈에 발동할 수 있다. 자신의 패 / 필드의 몬스터를 융합 소재로 하고, ""드래곤테일"" 융합 몬스터 1장을 융합 소환한다. 이 턴에, 자신은 융합 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다. ②: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다. 그 후, 상대 필드의 앞면 표시 몬스터 1장의 효과를 무효로 할 수 있다.",
22140,드래곤테일 샤우라스,"""드래곤테일"" 몬스터 ＋ 패의 몬스터<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 묘지의 ""드래곤테일"" 카드 2장과, 그 어느 것과 같은 종류(몬스터 / 마법 / 함정)의 필드의 앞면 표시 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드 3장을 덱으로 되돌린다. ②: 이 카드가 묘지에 존재하는 상태에서, 몬스터가 2장 이상 동시에 묘지로 보내졌을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 제외된다.",
21843,드래곤테일 스팅,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 상대 묘지의 몬스터와 마법 / 함정 카드를 각각 1장까지 대상으로 하고 발동할 수 있다. 그 카드를 제외한다. 그 후, 이하의 효과를 적용할 수 있다. ●""드래곤테일 스팅"" 이외의 자신의 묘지 / 제외 상태인 ""드래곤테일"" 카드 1장을 덱 맨 아래로 되돌린다. 그 후, 자신은 1장 드로우한다.",
21359,드래곤테일 알자리온,"""드래곤테일"" 몬스터 ＋ 패의 몬스터 1장 이상<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 융합 소환했을 경우, 그 융합 소재로 한 패의 몬스터의 수까지, 자신 / 상대의, 필드 / 묘지의 몬스터를 대상으로 하고 발동할 수 있다. 그 몬스터를 패로 되돌린다. ②: 이 카드가 묘지에 존재하는 상태에서, 몬스터가 2장 이상 동시에 묘지로 보내졌을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 제외된다.",
21357,드래곤테일 우르굴라,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다. 그 후, 필드의 마법 / 함정 카드 1장을 파괴할 수 있다. ②: 이 카드가 묘지에 존재할 경우, 자신 묘지의 마법사족인 ""드래곤테일"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 이 카드를 덱 맨 아래로 되돌리고, 대상 몬스터를 패에 넣는다.",
21355,드래곤테일 파이메나,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대의 메인 페이즈에, 이 카드를 패에서 버리고 발동할 수 있다. 자신의 패 / 필드의 몬스터를 융합 소재로 하고, 드래곤족 / 마법사족의 융합 몬스터 1장을 융합 소환한다. ②: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다.",
21356,드래곤테일 판,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다. 그 후, 필드의 몬스터 1장을 파괴할 수 있다. ②: 이 카드가 묘지에 존재하는 상태에서, 자신 필드의 앞면 표시의 융합 몬스터가 상대 효과로 파괴되었을 경우에 발동할 수 있다. 이 카드를 덱 맨 아래로 되돌리고, 자신 묘지에서 융합 몬스터 이외의 ""드래곤테일"" 몬스터 1장을 특수 소환한다.",
21789,드래곤테일 프리클,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우, ""드래곤테일 프리클"" 이외의 자신 묘지의 ""드래곤테일"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 특수 소환한다. 그 후, 자신 필드의 몬스터 1장을 패로 되돌린다. ②: 이 카드가 융합 소환의 소재가 되어 묘지로 보내졌을 경우에 발동할 수 있다. 덱에서 ""드래곤테일"" 마법 / 함정 카드 1장을 자신 필드에 세트한다.",
21364,드래곤테일 플레임,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 필드의 앞면 표시 마법 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드의 효과를 턴 종료시까지 무효로 한다. 그 후, 이하의 효과를 적용할 수 있다. ●""드래곤테일 플레임"" 이외의 자신의 묘지 / 제외 상태인 ""드래곤테일"" 카드 1장을 덱 맨 아래로 되돌린다. 그 후, 자신은 1장 드로우한다.",
21363,드래곤테일 혼,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 필드의 공격 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 패 / 엑스트라 덱으로 되돌린다. 그 후, 이하의 효과를 적용할 수 있다. ●""드래곤테일 혼"" 이외의 자신의 묘지 / 제외 상태인 ""드래곤테일"" 카드 1장을 덱 맨 아래로 되돌린다. 그 후, 자신은 1장 드로우한다.",
17390,드래그 온 네이비,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>①: 이 카드가 특수 소환에 성공했을 경우, 자신 묘지의 튜너의 수까지 상대 필드의 앞면 표시의 카드를 대상으로 하고 발동할 수 있다. 그 카드 효과를 턴 종료시까지 무효로 한다. ②: 싱크로 소환한 이 카드가 효과로 파괴되어 묘지로 보내졌을 경우, 자신 묘지의 튜너 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 패에 넣는다.",
12818,드래그 온 버밀리언,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>①: 1턴에 1번, 자신의 패 / 묘지 및 자신 필드의 앞면 표시 몬스터 중에서 튜너 1장을 제외하고, 필드의 카드 1장을 대상으로 하여 발동할 수 있다. 그 카드를 파괴한다. ②: 싱크로 소환한 이 카드가 효과로 파괴되어 묘지로 보내졌을 경우, 제외되어 있는 자신의 튜너 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 패에 넣는다.",
22328,드래그 온 제이드,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 특수 소환했을 경우에 발동할 수 있다. 덱에서 기계족 튜너 1장을 묘지로 보낸다. 원래의 레벨과 다른 레벨을 가지는 몬스터가 자신 필드에 존재할 경우, 묘지로 보내지 않고 특수 소환할 수도 있다. ②: 싱크로 소환한 이 카드가 효과로 파괴되어 묘지로 보내졌을 경우, 자신 묘지에서 튜너를 임의의 수만큼 제외하고, 그 수만큼 필드의 카드를 대상으로 하여 발동할 수 있다. 그 카드를 파괴한다.",
15591,드래그니티 글로,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신의 덱 / 묘지에서 레벨 5 이상의 ""드래그니티"" 몬스터 1장을 패에 넣는다. ②: 묘지의 이 카드를 제외하고, ""드래그니티"" 몬스터에 장착되어 있는 자신의 마법 & 함정 존의 몬스터 카드 1장을 대상으로 하여 발동할 수 있다. 그 카드를 수비 표시로 특수 소환한다.",
8427,드래그니티 나이트－가잘그,"드래곤족 튜너 ＋ 튜너 이외의 비행야수족 몬스터 1장 이상<br>①: 1턴에 1번, 자신 메인 페이즈에 발동할 수 있다. 덱에서 레벨 4 이하의 드래곤족 / 비행야수족 몬스터 1장을 패에 넣는다. 그 후, 패에서 드래곤족 / 비행야수족 몬스터 1장을 고르고 버린다.",
8414,드래그니티 나이트－게이볼그,"드래곤족 튜너 ＋ 튜너 이외의 비행야수족 몬스터 1장 이상<br>①: 이 카드가 전투를 실행하는 데미지 스텝 개시시부터 데미지 계산 전까지 1번, 자신 묘지에서 비행야수족 몬스터 1장을 제외하고 발동할 수 있다. 이 카드의 공격력은 턴 종료시까지, 제외한 그 몬스터의 원래 공격력만큼 올린다.",
15736,드래그니티 나이트－고름파바르,"""드래그니티"" 튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 싱크로 소환에 성공했을 때, 자신 묘지의 ""드래그니티"" 튜너 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 장착 카드로 취급하여 이 카드에 장착한다. ②: 이 카드에 장착되어 있는 자신 필드의 장착 카드 1장을 묘지로 보내고, 상대 묘지의 카드를 2장까지 대상으로 하여 발동할 수 있다. 그 카드를 제외한다. 이 효과는 상대 턴에도 발동할 수 있다.",
14198,드래그니티 나이트－로물루스,"토큰 이외의 드래곤족 / 비행야수족 몬스터 2장<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 링크 소환했을 경우에 발동할 수 있다. 덱에서 ""드래그니티"" 마법 / 함정 카드나 ""용의 계곡"" 1장을 패에 넣는다. ②: 드래곤족 몬스터가 엑스트라 덱에서 이 카드의 링크 앞에 특수 소환되었을 경우에 발동할 수 있다. 패에서 드래곤족 / 비행야수족 몬스터 1장을 수비 표시로 특수 소환한다. 이 효과로 특수 소환한 몬스터는 이 턴에, 효과가 무효화되고, 링크 소재로 할 수 없다.",
8548,드래그니티 나이트－바쥬란다,"드래곤족 튜너 ＋ 튜너 이외의 비행야수족 몬스터 1장 이상<br>①: 이 카드를 싱크로 소환했을 때, 자신 묘지의 레벨 3 이하이고 드래곤족인 ""드래그니티"" 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 드래곤족 몬스터를 장착 마법 카드로 취급하고 이 카드에 장착한다. ②: 1턴에 1번, 이 카드가 장착하고 있는 자신 필드의 장착 카드 1장을 묘지로 보내고 발동할 수 있다. 이 카드의 공격력은 턴 종료시까지 배가 된다.",
8731,드래그니티 나이트－벌처,"드래곤족 튜너 ＋ 튜너 이외의 비행야수족 몬스터 1장 이상<br>①: 이 카드를 싱크로 소환했을 때, 자신 묘지의 드래곤족인 ""드래그니티"" 몬스터를 임의의 수만큼 대상으로 하고 발동할 수 있다. 그 드래곤족 몬스터를 장착 마법 카드로 취급하고 이 카드에 장착한다. ②: 이 카드의 공격력은, 이 카드가 장착하고 있는 ""드래그니티"" 카드의 수 × 300 올린다.",
15593,드래그니티 나이트－아라드와,"""드래그니티"" 튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①②③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 상대가 몬스터의 효과를 발동했을 때, 자신 묘지에서 ""드래그니티"" 몬스터 1장을 제외하고 발동할 수 있다. 그 발동을 무효로 하고 제외한다. ②: 이 카드가 전투로 상대 몬스터를 파괴한 데미지 계산 후에 발동할 수 있다. 그 상대 몬스터를 제외한다. ③: 싱크로 소환한 이 카드가 상대에 의해 파괴되었을 경우에 발동할 수 있다. 상대 필드의 마법 / 함정 카드를 전부 파괴한다.",
22198,드래그니티 나이트－아레우스,"튜너 ＋ 튜너 이외의 싱크로 몬스터 1장 이상<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신의 마법 & 함정 존의 앞면 표시의 몬스터 카드의 수까지, 상대 필드의 앞면 표시 카드를 대상으로 하고 발동할 수 있다(이 카드가 장착 카드를 장착하고 있을 경우, 이 효과는 상대 턴에도 발동할 수 있다). 그 카드의 효과를 턴 종료시까지 무효로 한다. ②: 이 카드가 장착되어 있을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. 그 후, 자신 묘지에서 ""드래그니티"" 튜너 1장을 특수 소환할 수 있다.",
